"","pressure"
"14830",65041.2313572428
"14831",70628.8784032547
"14832",70628.8784032547
"14833",94696.8069004618
"14834",94696.8069004618
"14835",94696.8069004618
"14836",90783.7513031196
"14837",88812.131325575
"14838",88812.131325575
"14839",83196.40194992
"14840",98674.7638095457
"14841",90849.7105800698
"14842",90849.7105800698
"14843",90849.7105800698
"14844",83380.8897024322
"14845",86072.3483933407
"14846",86072.3483933407
"14847",85641.6645615795
"14848",85641.6645615795
"14849",85641.6645615795
"14850",85641.6645615795
"14851",85641.6645615795
"14852",85641.6645615795
"14853",85641.6645615795
"14854",85641.6645615795
"14855",85641.6645615795
"14856",99796.8372390999
"14857",99323.1328764433
"14858",100666.063019569
"14859",98768.8584496134
"14860",100929.220128908
"14861",99607.1364701001
"14862",99134.1616854053
"14863",99879.9232619236
"14864",99868.0504020401
"14865",99193.1838820507
"14866",100034.374475701
"14867",100272.369313452
"14868",100415.386145044
"14869",93711.6186420857
"14870",100869.362838221
"14871",96715.480667665
"14872",93430.0590598618
"14873",100917.246370446
"14874",98674.7638095457
"14875",90323.121271631
"14876",89940.7102147633
"14877",101084.983699817
"14878",100606.332139819
"14879",99879.9232619236
"14880",97702.8078806816
"14881",99122.3606592556
"14882",101120.956766823
"14883",99524.2342523507
"14884",95186.8263654466
"14885",93745.4519103293
"14886",100953.171096908
"14887",94685.4354518431
"14888",89028.2702663665
"14889",92723.5658496223
"14890",99004.4129481076
"14891",101240.941862494
"14892",101049.020995685
"14893",99891.7972647154
"14894",94787.8183050281
"14895",97365.0421779331
"14896",98463.3162410931
"14897",99761.2460800754
"14898",94027.7806385598
"14899",93779.2950686964
"14900",100010.600171106
"14901",96865.9580633088
"14902",93587.6479049633
"14903",97726.1369935894
"14904",98369.4573883428
"14905",100678.012640599
"14906",100809.534295247
"14907",100869.362838221
"14908",97388.3059662093
"14909",100510.822426435
"14910",85150.1022588275
"14911",97132.6516843883
"14912",97295.2778103399
"14913",95403.9996063353
"14914",100773.65096397
"14915",97446.4851286966
"14916",92880.1892493583
"14917",96819.6371490955
"14918",89396.6838494126
"14919",100451.166147996
"14920",100331.939602048
"14921",88779.7471636918
"14922",97213.9372114719
"14923",96947.0628410568
"14924",93643.9817671246
"14925",94719.5531151736
"14926",98158.5398324006
"14927",94696.8069004618
"14928",100905.273762231
"14929",96392.0183452791
"14930",93182.8536177671
"14931",99749.3846446464
"14932",96900.7105235898
"14933",95289.6479457391
"14934",65436.5042308057
"14935",65436.5042308057
"14936",70422.8484246671
"14937",70422.8484246671
"14938",86621.1024900404
"14939",59895.4777629017
"14940",59895.4777629017
"14941",57525.1072048782
"14942",57525.1072048782
"14943",68441.6251147191
"14944",68441.6251147191
"14945",58998.4663687331
"14946",58998.4663687331
"14947",69461.900087128
"14948",69461.900087128
"14949",61537.9160791199
"14950",61537.9160791199
"14951",89799.0061764477
"14952",89799.0061764477
"14953",89799.0061764477
"14954",65335.3990880732
"14955",65335.3990880732
"14956",86822.3140011987
"14957",64372.8737751801
"14958",64372.8737751801
"14959",68572.86982699
"14960",67545.8942631927
"14961",67545.8942631927
"14962",59550.978450756
"14963",59550.978450756
"14964",65024.4542213868
"14965",65024.4542213868
"14966",56454.7185682593
"14967",56454.7185682593
"14968",56454.7185682593
"14969",68101.3405135703
"14970",68101.3405135703
"14971",62206.6342161382
"14972",62206.6342161382
"14973",65125.169621112
"14974",65125.169621112
"14975",60423.1542525535
"14976",60423.1542525535
"14977",65200.7890335512
"14978",65200.7890335512
"14979",70449.6942677409
"14980",70449.6942677409
"14981",63241.2333471634
"14982",63241.2333471634
"14983",65133.568269422
"14984",65133.568269422
"14985",59848.4057947279
"14986",59848.4057947279
"14987",66668.2379771241
"14988",66668.2379771241
"14989",67476.7221933489
"14990",67476.7221933489
"14991",70288.7434311806
"14992",70288.7434311806
"14993",64773.2173899469
"14994",64773.2173899469
"14995",70440.7447328104
"14996",70440.7447328104
"14997",68871.1124159193
"14998",68871.1124159193
"14999",65276.4795278667
"15000",65276.4795278667
"15001",70925.3388949841
"15002",70925.3388949841
"15003",65943.9321310802
"15004",65943.9321310802
"15005",59966.141920913
"15006",59966.141920913
"15007",69196.8630635723
"15008",69196.8630635723
"15009",79240.2162770224
"15010",65825.2482834324
"15011",65825.2482834324
"15012",82859.0328875294
"15013",62166.1841716881
"15014",62166.1841716881
"15015",59597.8609225127
"15016",59597.8609225127
"15017",65842.1925212955
"15018",65842.1925212955
"15019",61361.6450119867
"15020",61361.6450119867
"15021",65183.9785785964
"15022",65183.9785785964
"15023",62628.5794835877
"15024",62628.5794835877
"15025",62628.5794835877
"15026",62628.5794835877
"15027",68651.7144218533
"15028",68651.7144218533
"15029",72863.1925348355
"15030",72863.1925348355
"15031",66959.7578231372
"15032",66959.7578231372
"15033",64639.5461596635
"15034",64639.5461596635
"15035",86822.3140011987
"15036",69038.2343065601
"15037",69038.2343065601
"15038",60288.9112071961
"15039",60288.9112071961
"15040",87973.2452376092
"15041",87973.2452376092
"15042",87973.2452376092
"15043",87973.2452376092
"15044",65740.5800479108
"15045",65740.5800479108
"15046",63052.839227894
"15047",63052.839227894
"15048",66659.6794480258
"15049",66659.6794480258
"15050",73416.7354626402
"15051",60454.7759992683
"15052",60454.7759992683
"15053",64065.6450479469
"15054",64065.6450479469
"15055",64447.7851739923
"15056",64447.7851739923
"15057",64447.7851739923
"15058",64447.7851739923
"15059",59911.1750791204
"15060",59911.1750791204
"15061",62807.7909678633
"15062",62807.7909678633
"15063",87492.198743078
"15064",87492.198743078
"15065",87492.198743078
"15066",87492.198743078
"15067",87492.198743078
"15068",87492.198743078
"15069",87492.198743078
"15070",87492.198743078
"15071",87492.198743078
"15072",87492.198743078
"15073",87492.198743078
"15074",87492.198743078
"15075",86652.8476012232
"15076",86652.8476012232
"15077",86652.8476012232
"15078",86652.8476012232
"15079",101108.964592916
"15080",96438.1735411497
"15081",96438.1735411497
"15082",96438.1735411497
"15083",96438.1735411497
"15084",96438.1735411497
"15085",101288.968166879
"15086",92913.7792603378
"15087",101144.944569775
"15088",101144.944569775
"15089",100630.221046977
"15090",101144.944569775
"15091",101144.944569775
"15092",95747.7214617192
"15093",86758.7326816345
"15094",86758.7326816345
"15095",86758.7326816345
"15096",93892.1770536545
"15097",90783.7513031196
"15098",101252.946709582
"15099",101252.946709582
"15100",101252.946709582
"15101",99583.4444185641
"15102",93430.0590598618
"15103",93430.0590598618
"15104",93430.0590598618
"15105",100534.692968843
"15106",87502.8654745153
"15107",97005.0284835522
"15108",99571.6001040465
"15109",99571.6001040465
"15110",91854.8597154866
"15111",91854.8597154866
"15112",91854.8597154866
"15113",91854.8597154866
"15114",82025.515808852
"15115",82025.515808852
"15116",100129.51746093
"15117",100129.51746093
"15118",101264.952709287
"15119",101264.952709287
"15120",97167.481597199
"15121",90093.5169987285
"15122",101144.944569775
"15123",101144.944569775
"15124",101144.944569775
"15125",101216.935625823
"15126",92880.1892493583
"15127",101216.935625823
"15128",101264.952709287
"15129",101216.935625823
"15130",87513.5332589333
"15131",99476.8866468205
"15132",97190.7071568403
"15133",87438.8808778185
"15134",87438.8808778185
"15135",87438.8808778185
"15136",87438.8808778185
"15137",97341.7828896401
"15138",97341.7828896401
"15139",97341.7828896401
"15140",97341.7828896401
"15141",97341.7828896401
"15142",97341.7828896401
"15143",97341.7828896401
"15144",97341.7828896401
"15145",92410.9606091378
"15146",92410.9606091378
"15147",92410.9606091378
"15148",92410.9606091378
"15149",92410.9606091378
"15150",92410.9606091378
"15151",92410.9606091378
"15152",92410.9606091378
"15153",92410.9606091378
"15154",92410.9606091378
"15155",92410.9606091378
"15156",92410.9606091378
"15157",92410.9606091378
"15158",92410.9606091378
"15159",92410.9606091378
"15160",92410.9606091378
"15161",92410.9606091378
"15162",92466.7202938067
"15163",92466.7202938067
"15164",92466.7202938067
"15165",92466.7202938067
"15166",92466.7202938067
"15167",92466.7202938067
"15168",92466.7202938067
"15169",92466.7202938067
"15170",92466.7202938067
"15171",92466.7202938067
"15172",92466.7202938067
"15173",92466.7202938067
"15174",92466.7202938067
"15175",92466.7202938067
"15176",92466.7202938067
"15177",92466.7202938067
"15178",92466.7202938067
"15179",92466.7202938067
"15180",92466.7202938067
"15181",92466.7202938067
"15182",92466.7202938067
"15183",92466.7202938067
"15184",92466.7202938067
"15185",92466.7202938067
"15186",100367.695527845
"15187",100367.695527845
"15188",100367.695527845
"15189",100367.695527845
"15190",100367.695527845
"15191",100367.695527845
"15192",100367.695527845
"15193",100367.695527845
"15194",100367.695527845
"15195",100367.695527845
"15196",100367.695527845
"15197",100367.695527845
"15198",100367.695527845
"15199",100367.695527845
"15200",100367.695527845
"15201",100367.695527845
"15202",100367.695527845
"15203",100367.695527845
"15204",100367.695527845
"15205",100367.695527845
"15206",100367.695527845
"15207",100367.695527845
"15208",100367.695527845
"15209",74871.8998607848
"15210",81369.636313919
"15211",81369.636313919
"15212",81369.636313919
"15213",81369.636313919
"15214",100427.311665882
"15215",100427.311665882
"15216",90257.4717589963
"15217",90257.4717589963
"15218",90257.4717589963
"15219",90257.4717589963
"15220",99690.0945955607
"15221",68023.008184062
"15222",68023.008184062
"15223",68023.008184062
"15224",68023.008184062
"15225",68023.008184062
"15226",101001.086839589
"15227",100260.458693134
"15228",100379.61646239
"15229",93137.9641295078
"15230",93137.9641295078
"15231",93137.9641295078
"15232",93137.9641295078
"15233",93137.9641295078
"15234",93137.9641295078
"15235",89179.8207935433
"15236",82238.3278349754
"15237",94242.810601262
"15238",94242.810601262
"15239",94242.810601262
"15240",94242.810601262
"15241",94242.810601262
"15242",94242.810601262
"15243",95977.4259192666
"15244",95977.4259192666
"15245",95977.4259192666
"15246",101240.941862494
"15247",101240.941862494
"15248",101240.941862494
"15249",101240.941862494
"15250",NA
"15251",85757.0422135678
"15252",85757.0422135678
"15253",79250.0607950304
"15254",93216.5322292095
"15255",93216.5322292095
"15256",93216.5322292095
"15257",93216.5322292095
"15258",93216.5322292095
"15259",93216.5322292095
"15260",67355.809095612
"15261",80229.5824389529
"15262",68354.2416952864
"15263",98533.7579575835
"15264",98533.7579575835
"15265",77610.0137167019
"15266",84173.830784975
"15267",83114.513559683
"15268",86451.9542303238
"15269",76083.2456208612
"15270",82838.6219360056
"15271",82838.6219360056
"15272",101312.988235949
"15273",87855.4588101353
"15274",98698.2806618115
"15275",101312.988235949
"15276",101312.988235949
"15277",101312.988235949
"15278",66693.9189031222
"15279",67719.0756703102
"15280",84993.7025015042
"15281",NA
"15282",NA
"15283",NA
"15284",NA
"15285",98006.4383437861
"15286",77088.7324815864
"15287",101013.068652144
"15288",68906.268720284
"15289",77939.6895084617
"15290",101288.968166879
"15291",101288.968166879
"15292",101288.968166879
"15293",NA
"15294",NA
"15295",NA
"15296",NA
"15297",87077.0166947469
"15298",78994.4249539407
"15299",86283.073523636
"15300",86283.073523636
"15301",75778.9321357343
"15302",96703.9133280943
"15303",74141.4269537958
"15304",71911.7259713442
"15305",100200.922773911
"15306",100200.922773911
"15307",99488.7218379192
"15308",99488.7218379192
"15309",99488.7218379192
"15310",77416.6148543813
"15311",66994.1220247572
"15312",98992.6244301827
"15313",98992.6244301827
"15314",98992.6244301827
"15315",89093.1949359439
"15316",89093.1949359439
"15317",89093.1949359439
"15318",80858.0018562766
"15319",79309.1487022044
"15320",101156.940198989
"15321",92321.8017471106
"15322",90542.2322861279
"15323",101216.935625823
"15324",101216.935625823
"15325",101216.935625823
"15326",101216.935625823
"15327",101216.935625823
"15328",101216.935625823
"15329",101216.935625823
"15330",101216.935625823
"15331",86769.3269492046
"15332",86769.3269492046
"15333",86769.3269492046
"15334",86769.3269492046
"15335",86769.3269492046
"15336",86769.3269492046
"15337",99394.0722258046
"15338",98076.6152985381
"15339",98076.6152985381
"15340",98076.6152985381
"15341",98006.4383437861
"15342",98006.4383437861
"15343",98006.4383437861
"15344",101132.950092415
"15345",92622.9923592579
"15346",99476.8866468205
"15347",99110.5607706365
"15348",98969.0508040735
"15349",98686.5216684637
"15350",99181.377166989
"15351",99879.9232619236
"15352",98745.3279811754
"15353",100522.757123909
"15354",99607.1364701001
"15355",99075.167929125
"15356",99963.0652872532
"15357",98992.6244301827
"15358",100486.956473525
"15359",99808.703243301
"15360",100141.415484244
"15361",98510.2728529456
"15362",100010.600171106
"15363",97388.3059662093
"15364",100189.019025951
"15365",99063.37258979
"15366",100403.461770905
"15367",100153.314652319
"15368",98721.8020521314
"15369",98334.2790016776
"15370",99915.5486993604
"15371",100379.61646239
"15372",97318.5281006643
"15373",98969.0508040735
"15374",98592.4905541223
"15375",100093.830258712
"15376",99915.5486993604
"15377",99927.426131382
"15378",100427.311665882
"15379",100034.374475701
"15380",99773.1086575712
"15381",99761.2460800754
"15382",99796.8372390999
"15383",100582.44782486
"15384",100022.486751444
"15385",100308.108048871
"15386",99951.1844252442
"15387",99583.4444185641
"15388",100546.629961321
"15389",99891.7972647154
"15390",99784.972377218
"15391",100929.220128908
"15392",99915.5486993604
"15393",100153.314652319
"15394",99844.3081106612
"15395",99737.5243512002
"15396",99927.426131382
"15397",100022.486751444
"15398",99228.610855776
"15399",99618.9842072866
"15400",100058.153356308
"15401",100070.044512826
"15402",97702.8078806816
"15403",100320.023252447
"15404",98369.4573883428
"15405",101108.964592916
"15406",101312.988235949
"15407",101312.988235949
"15408",NA
"15409",NA
"15410",NA
"15411",86642.2648509685
"15412",86642.2648509685
"15413",86642.2648509685
"15414",67494.0098309565
"15415",67494.0098309565
"15416",67494.0098309565
"15417",100881.331996203
"15418",100881.331996203
"15419",100881.331996203
"15420",73908.5261729562
"15421",73908.5261729562
"15422",73908.5261729562
"15423",90323.121271631
"15424",90323.121271631
"15425",78085.4947333276
"15426",76426.7803142704
"15427",79991.2273847657
"15428",79991.2273847657
"15429",79991.2273847657
"15430",69683.3916388025
"15431",101312.988235949
"15432",100606.332139819
"15433",100606.332139819
"15434",100606.332139819
"15435",84442.9518149415
"15436",84442.9518149415
"15437",84442.9518149415
"15438",101288.968166879
"15439",95828.0673290724
"15440",83022.4671448048
"15441",83022.4671448048
"15442",78680.7132534258
"15443",78680.7132534258
"15444",101312.988235949
"15445",76522.429178202
"15446",68023.008184062
"15447",68023.008184062
"15448",75343.2088752831
"15449",88048.2667886733
"15450",88048.2667886733
"15451",86082.8747429071
"15452",83042.914766925
"15453",79112.327626235
"15454",87566.8879785167
"15455",88391.8824592961
"15456",95851.0333155895
"15457",85778.0334843222
"15458",76054.6742658206
"15459",79674.312910157
"15460",84577.7733532766
"15461",74468.4860832534
"15462",96057.9278165355
"15463",91400.8817322338
"15464",93520.0834954304
"15465",93520.0834954304
"15466",89093.1949359439
"15467",89093.1949359439
"15468",88080.4347360133
"15469",88080.4347360133
"15470",99796.8372390999
"15471",99796.8372390999
"15472",99796.8372390999
"15473",98780.6253863146
"15474",98780.6253863146
"15475",98780.6253863146
"15476",98240.5197689154
"15477",98240.5197689154
"15478",98240.5197689154
"15479",98240.5197689154
"15480",98240.5197689154
"15481",98240.5197689154
"15482",94867.511371504
"15483",94617.2299772704
"15484",94617.2299772704
"15485",88327.3719515247
"15486",92555.9924523536
"15487",92555.9924523536
"15488",82930.5032891326
"15489",82930.5032891326
"15490",85170.9731549955
"15491",85170.9731549955
"15492",89147.3281083786
"15493",89147.3281083786
"15494",95084.0946415709
"15495",97086.2275268968
"15496",97086.2275268968
"15497",87834.0568220468
"15498",87834.0568220468
"15499",89082.3714961616
"15500",89082.3714961616
"15501",96334.3495052287
"15502",96334.3495052287
"15503",96334.3495052287
"15504",89429.2501049908
"15505",95186.8263654466
"15506",95186.8263654466
"15507",88617.9697448791
"15508",87994.674682872
"15509",87994.674682872
"15510",92790.6639555429
"15511",92790.6639555429
"15512",92299.5229185812
"15513",92891.3848269674
"15514",93160.4066843387
"15515",93160.4066843387
"15516",93971.259886329
"15517",93971.259886329
"15518",87193.9574502723
"15519",87193.9574502723
"15520",84868.7502444617
"15521",84868.7502444617
"15522",86114.4600460988
"15523",86114.4600460988
"15524",100713.868395365
"15525",79171.332373176
"15526",88617.9697448791
"15527",93847.0110646478
"15528",96438.1735411497
"15529",96438.1735411497
"15530",88941.7636388568
"15531",88941.7636388568
"15532",89537.8736756822
"15533",89537.8736756822
"15534",94242.810601262
"15535",94242.810601262
"15536",94753.6807321615
"15537",94753.6807321615
"15538",93937.3606421447
"15539",88985.0084406629
"15540",97983.0550630719
"15541",97983.0550630719
"15542",99832.4386789975
"15543",99832.4386789975
"15544",99832.4386789975
"15545",92846.6090718561
"15546",87769.8761859771
"15547",87769.8761859771
"15548",88941.7636388568
"15549",94344.8057812344
"15550",94344.8057812344
"15551",89646.6040547457
"15552",89646.6040547457
"15553",89646.6040547457
"15554",89809.9000647624
"15555",89809.9000647624
"15556",88262.8995719213
"15557",88262.8995719213
"15558",89299.0426941759
"15559",94583.1421615872
"15560",89017.4532136699
"15561",89017.4532136699
"15562",88909.3412063516
"15563",88909.3412063516
"15564",93993.8648850228
"15565",93993.8648850228
"15566",85725.5631066169
"15567",85725.5631066169
"15568",85725.5631066169
"15569",93813.1481193986
"15570",93813.1481193986
"15571",93801.8626698797
"15572",93801.8626698797
"15573",93801.8626698797
"15574",97121.0439602257
"15575",97121.0439602257
"15576",89940.7102147633
"15577",87225.8724433574
"15578",87225.8724433574
"15579",90882.7047670846
"15580",92801.8507945671
"15581",92801.8507945671
"15582",94913.0746195211
"15583",93971.259886329
"15584",93971.259886329
"15585",101108.964592916
"15586",88747.3725640621
"15587",NA
"15588",93666.5229985757
"15589",93328.8654585038
"15590",87609.5907159475
"15591",87609.5907159475
"15592",98123.4225355605
"15593",93598.9124815554
"15594",93598.9124815554
"15595",94310.7974616217
"15596",97167.481597199
"15597",97167.481597199
"15598",98287.3903326124
"15599",94378.8240300919
"15600",94378.8240300919
"15601",NA
"15602",88521.0179283386
"15603",88521.0179283386
"15604",83114.513559683
"15605",83114.513559683
"15606",83114.513559683
"15607",93070.6627300659
"15608",93070.6627300659
"15609",93418.810941024
"15610",93768.0129168682
"15611",87364.2800693835
"15612",87364.2800693835
"15613",90882.7047670846
"15614",100415.386145044
"15615",80488.4490643924
"15616",80488.4490643924
"15617",88747.3725640621
"15618",89886.1872500618
"15619",97772.8087510134
"15620",97772.8087510134
"15621",92143.6929801266
"15622",92143.6929801266
"15623",85683.6055191756
"15624",89039.0883833771
"15625",89039.0883833771
"15626",87748.4910812289
"15627",87748.4910812289
"15628",87748.4910812289
"15629",87748.4910812289
"15630",88176.9956798001
"15631",88176.9956798001
"15632",94401.5083800057
"15633",90893.7049853008
"15634",90893.7049853008
"15635",89624.8494304082
"15636",85317.185440394
"15637",85317.185440394
"15638",99986.8304418478
"15639",100989.106177873
"15640",86992.0486636343
"15641",86992.0486636343
"15642",90421.6680326875
"15643",90421.6680326875
"15644",96415.0937068464
"15645",87098.2691989718
"15646",93824.4346683116
"15647",93824.4346683116
"15648",97889.56711009
"15649",97889.56711009
"15650",94050.3966455387
"15651",94050.3966455387
"15652",95015.6567162122
"15653",95015.6567162122
"15654",94901.682146681
"15655",94901.682146681
"15656",94901.682146681
"15657",88295.1309967797
"15658",87374.9341712536
"15659",91091.8933421273
"15660",91091.8933421273
"15661",NA
"15662",NA
"15663",94594.5036617303
"15664",NA
"15665",85129.2355040666
"15666",85129.2355040666
"15667",91588.8954996627
"15668",91588.8954996627
"15669",88909.3412063516
"15670",94310.7974616217
"15671",94310.7974616217
"15672",88661.0870307504
"15673",88661.0870307504
"15674",88661.0870307504
"15675",96715.480667665
"15676",96715.480667665
"15677",94469.5879202187
"15678",94469.5879202187
"15679",89104.0194405209
"15680",87769.8761859771
"15681",87769.8761859771
"15682",94856.123327285
"15683",88456.4311124832
"15684",88456.4311124832
"15685",91224.2131994907
"15686",91224.2131994907
"15687",85035.3863406992
"15688",85035.3863406992
"15689",86082.8747429071
"15690",86082.8747429071
"15691",84702.378655459
"15692",84702.378655459
"15693",92500.1891790741
"15694",93734.1730554547
"15695",93734.1730554547
"15696",92321.8017471106
"15697",92321.8017471106
"15698",94322.1324650468
"15699",94027.7806385598
"15700",94027.7806385598
"15701",99441.3879134841
"15702",99441.3879134841
"15703",99441.3879134841
"15704",99441.3879134841
"15705",89450.9662783136
"15706",89450.9662783136
"15707",91224.2131994907
"15708",91224.2131994907
"15709",100821.497704532
"15710",90148.1417674452
"15711",90148.1417674452
"15712",95118.3285691927
"15713",86705.7770535707
"15714",86705.7770535707
"15715",92868.9947643577
"15716",101240.941862494
"15717",99796.8372390999
"15718",99796.8372390999
"15719",99796.8372390999
"15720",98710.0407896728
"15721",98710.0407896728
"15722",92846.6090718561
"15723",100833.462263387
"15724",93520.0834954304
"15725",101192.933998598
"15726",100189.019025951
"15727",89679.2440081049
"15728",89679.2440081049
"15729",91235.2468755939
"15730",94685.4354518431
"15731",94288.1307636988
"15732",94288.1307636988
"15733",95942.9418333613
"15734",94617.2299772704
"15735",89886.1872500618
"15736",93396.3179928542
"15737",98698.2806618115
"15738",94367.4835104197
"15739",88941.7636388568
"15740",92846.6090718561
"15741",93959.9590378354
"15742",96472.8016804352
"15743",100941.1950377
"15744",98088.3154124624
"15745",99607.1364701001
"15746",95061.2775662769
"15747",93610.1781559857
"15748",99252.2345295489
"15749",99216.8007263602
"15750",97726.1369935894
"15751",97959.6763000129
"15752",95552.8228578417
"15753",91434.0379033065
"15754",97947.9886123954
"15755",98639.4970385335
"15756",99465.0525957712
"15757",95403.9996063353
"15758",99998.7147346019
"15759",91456.1474274155
"15760",90915.7086560351
"15761",95644.4997918877
"15762",98193.6673052379
"15763",93014.6083161707
"15764",89494.4114348978
"15765",99678.2400107666
"15766",99075.167929125
"15767",99595.2898738873
"15768",92377.5178692205
"15769",99075.167929125
"15770",90794.7418223092
"15771",99134.1616854053
"15772",86843.5161567427
"15773",80518.3617589617
"15774",89104.0194405209
"15775",94856.123327285
"15776",91988.0761394817
"15777",99761.2460800754
"15778",99299.495539211
"15779",99844.3081106612
"15780",92310.6617886191
"15781",NA
"15782",101312.988235949
"15783",99654.5342655288
"15784",101061.007412439
"15785",100701.915328412
"15786",NA
"15787",NA
"15788",100989.106177873
"15789",100475.025217922
"15790",100905.273762231
"15791",100522.757123909
"15792",99998.7147346019
"15793",98733.564449271
"15794",98240.5197689154
"15795",100070.044512826
"15796",100117.620582293
"15797",100105.724848248
"15798",98686.5216684637
"15799",99784.972377218
"15800",98957.2656957217
"15801",99476.8866468205
"15802",100881.331996203
"15803",99370.4212190683
"15804",100105.724848248
"15805",97086.2275268968
"15806",97179.0938151875
"15807",99536.0740044866
"15808",99417.7277903859
"15809",98710.0407896728
"15810",99915.5486993604
"15811",98181.9570168199
"15812",97213.9372114719
"15813",99856.1786849807
"15814",99951.1844252442
"15815",100224.733705464
"15816",100654.114547012
"15817",99761.2460800754
"15818",98745.3279811754
"15819",99963.0652872532
"15820",99618.9842072866
"15821",99216.8007263602
"15822",100439.238333505
"15823",97632.8475971716
"15824",100046.263343961
"15825",98615.9915284728
"15826",99725.6651996527
"15827",99559.7569302504
"15828",100177.116423088
"15829",99856.1786849807
"15830",99536.0740044866
"15831",98439.8447325398
"15832",100260.458693134
"15833",88327.3719515247
"15834",78602.4431686864
"15835",84827.1325622139
"15836",92846.6090718561
"15837",85673.1187209256
"15838",81772.7497984726
"15839",99737.5243512002
"15840",99903.6724104996
"15841",99856.1786849807
"15842",99666.3865674507
"15843",99441.3879134841
"15844",100010.600171106
"15845",99453.219684687
"15846",100046.263343961
"15847",100093.830258712
"15848",99844.3081106612
"15849",99903.6724104996
"15850",99761.2460800754
"15851",99903.6724104996
"15852",99358.5974246821
"15853",99879.9232619236
"15854",99844.3081106612
"15855",99773.1086575712
"15856",99856.1786849807
"15857",99986.8304418478
"15858",100308.108048871
"15859",100046.263343961
"15860",99678.2400107666
"15861",99903.6724104996
"15862",98181.9570168199
"15863",100141.415484244
"15864",99063.37258979
"15865",100081.936813599
"15866",100105.724848248
"15867",99488.7218379192
"15868",99915.5486993604
"15869",99868.0504020401
"15870",100010.600171106
"15871",99820.5703899055
"15872",99844.3081106612
"15873",99666.3865674507
"15874",99773.1086575712
"15875",99512.3956406002
"15876",99725.6651996527
"15877",99903.6724104996
"15878",99134.1616854053
"15879",99666.3865674507
"15880",99666.3865674507
"15881",99879.9232619236
"15882",99370.4212190683
"15883",99951.1844252442
"15884",99974.9472927597
"15885",99204.9917351465
"15886",99773.1086575712
"15887",98580.741767629
"15888",98898.3571976367
"15889",99157.7671506324
"15890",97621.1914945966
"15891",99275.8627571368
"15892",92466.7202938067
"15893",92388.6643601425
"15894",94039.0880915325
"15895",99654.5342655288
"15896",94560.4224761438
"15897",91213.1806038878
"15898",99252.2345295489
"15899",97179.0938151875
"15900",99998.7147346019
"15901",99725.6651996527
"15902",99311.3136383904
"15903",99974.9472927597
"15904",93813.1481193986
"15905",99998.7147346019
"15906",99299.495539211
"15907",91135.9826818768
"15908",100189.019025951
"15909",99986.8304418478
"15910",100737.777975785
"15911",98910.1366250432
"15912",99927.426131382
"15913",98733.564449271
"15914",101144.944569775
"15915",98522.0148386355
"15916",99441.3879134841
"15917",99181.377166989
"15918",99417.7277903859
"15919",98299.1108022914
"15920",100070.044512826
"15921",99630.8330855308
"15922",101168.936980141
"15923",100905.273762231
"15924",99512.3956406002
"15925",97504.6924306493
"15926",94799.1997087852
"15927",100189.019025951
"15928",99903.6724104996
"15929",97306.9023932123
"15930",100737.777975785
"15931",101288.968166879
"15932",100022.486751444
"15933",100642.167222843
"15934",99844.3081106612
"15935",99974.9472927597
"15936",100141.415484244
"15937",99927.426131382
"15938",91213.1806038878
"15939",87941.1089931415
"15940",87941.1089931415
"15941",87941.1089931415
"15942",87941.1089931415
"15943",87941.1089931415
"15944",87941.1089931415
"15945",87941.1089931415
"15946",87941.1089931415
"15947",87941.1089931415
"15948",87941.1089931415
"15949",87941.1089931415
"15950",87941.1089931415
"15951",87941.1089931415
"15952",87941.1089931415
"15953",87941.1089931415
"15954",87941.1089931415
"15955",87941.1089931415
"15956",87941.1089931415
"15957",87941.1089931415
"15958",87941.1089931415
"15959",87941.1089931415
"15960",87941.1089931415
"15961",101192.933998598
"15962",98533.7579575835
"15963",98533.7579575835
"15964",98533.7579575835
"15965",NA
"15966",NA
"15967",99868.0504020401
"15968",99868.0504020401
"15969",99868.0504020401
"15970",97726.1369935894
"15971",97726.1369935894
"15972",97726.1369935894
"15973",97784.4795099409
"15974",97784.4795099409
"15975",101312.988235949
"15976",101312.988235949
"15977",NA
"15978",NA
"15979",89353.2771134947
"15980",101288.968166879
"15981",NA
"15982",96426.6330648646
"15983",96426.6330648646
"15984",96426.6330648646
"15985",96426.6330648646
"15986",96426.6330648646
"15987",96426.6330648646
"15988",96426.6330648646
"15989",96426.6330648646
"15990",96426.6330648646
"15991",96426.6330648646
"15992",96426.6330648646
"15993",96426.6330648646
"15994",96426.6330648646
"15995",96426.6330648646
"15996",96426.6330648646
"15997",100761.692152122
"15998",100761.692152122
"15999",100761.692152122
"16000",100761.692152122
"16001",100761.692152122
"16002",100761.692152122
"16003",100761.692152122
"16004",100761.692152122
"16005",100761.692152122
"16006",100761.692152122
"16007",100761.692152122
"16008",100761.692152122
"16009",100761.692152122
"16010",100761.692152122
"16011",100761.692152122
"16012",100761.692152122
"16013",100761.692152122
"16014",100761.692152122
"16015",100761.692152122
"16016",100761.692152122
"16017",100761.692152122
"16018",100761.692152122
"16019",100761.692152122
"16020",100761.692152122
"16021",100761.692152122
"16022",100761.692152122
"16023",100761.692152122
"16024",100761.692152122
"16025",100761.692152122
"16026",100761.692152122
"16027",100761.692152122
"16028",100761.692152122
"16029",100761.692152122
"16030",100761.692152122
"16031",100761.692152122
"16032",100761.692152122
"16033",100761.692152122
